student_id,user_id,enrollment_year,total_courses_enrolled,courses_completed,courses_abandoned,avg_score_overall,score_trend,total_active_days,days_since_last_activity,avg_weekly_events,avg_session_gap_days,late_submission_rate,label_at_fault,label_dropout,refreshed_at
1703,11,2026,7,6,1,76.19,-0.0050,4,0,92.00,0.05,0.0000,0,0,2026-05-01 12:44:16.788+00
1704,12,2023,9,6,3,72.44,0.0053,80,0,4.47,1.44,0.0000,0,1,2026-05-01 12:44:16.788+00
1705,1,2026,3,2,1,52.67,0.0021,1,0,30.00,0.00,0.0000,1,1,2026-05-01 12:44:16.788+00
1706,2,2025,4,2,2,67.54,0.0175,24,0,3.08,3.35,0.0000,0,1,2026-05-01 12:44:16.788+00
1707,3,2022,10,7,3,53.19,0.0104,91,0,3.88,1.67,0.0000,1,1,2026-05-01 12:44:16.788+00
1708,4,2022,9,5,4,39.89,,74,24,2.91,2.49,0.0000,1,1,2026-05-01 12:44:16.788+00
1709,5,2025,6,4,2,41.51,,36,0,3.39,3.48,0.5000,1,1,2026-05-01 12:44:16.788+00
1710,6,2024,6,4,2,58.35,,61,90,1.95,3.47,0.0000,1,1,2026-05-01 12:44:16.788+00
1711,7,2022,9,8,1,65.72,,86,141,3.46,2.24,,0,0,2026-05-01 12:44:16.788+00
1712,8,2024,8,8,0,79.42,0.0246,63,0,5.53,1.39,0.0000,0,0,2026-05-01 12:44:16.788+00
1713,9,2022,9,7,2,63.53,-0.0068,73,0,4.73,1.36,0.0000,0,0,2026-05-01 12:44:16.788+00
1714,10,2024,6,5,1,40.07,,51,55,1.69,4.34,0.0000,1,0,2026-05-01 12:44:16.788+00
1715,11,2025,6,3,3,56.19,,52,0,3.28,2.44,0.0000,1,1,2026-05-01 12:44:16.788+00
1716,12,2026,5,1,4,58.91,,4,0,35.50,0.14,0.0000,1,1,2026-05-01 12:44:16.788+00
1717,1,2022,9,6,3,55.81,,81,501,2.24,3.00,,1,1,2026-05-01 12:44:16.788+00
1718,2,2023,8,5,3,58.71,,64,88,2.66,2.58,0.0000,1,1,2026-05-01 12:44:16.788+00
1719,3,2025,5,3,2,74.74,,37,0,2.27,3.54,0.3333,0,1,2026-05-01 12:44:16.788+00
1720,4,2025,6,6,0,65.98,0.0339,40,0,4.38,2.08,0.0500,0,0,2026-05-01 12:44:16.788+00
1721,5,2026,4,3,1,79.76,0.0914,2,0,44.00,0.03,0.0000,0,0,2026-05-01 12:44:16.788+00
1722,6,2026,6,5,1,58.91,0.0319,3,0,43.00,0.10,0.0000,1,0,2026-05-01 12:44:16.788+00
1723,7,2025,5,4,1,65.89,,27,7,1.77,4.07,0.0000,0,0,2026-05-01 12:44:16.788+00
1724,8,2025,8,6,2,72.09,-0.0454,55,0,5.41,2.12,0.0000,0,0,2026-05-01 12:44:16.788+00
1725,9,2022,10,7,3,58.91,,71,88,1.76,5.26,,1,1,2026-05-01 12:44:16.788+00
1726,10,2022,10,8,2,67.12,,97,48,1.78,3.85,,0,0,2026-05-01 12:44:16.788+00
1727,11,2026,4,2,2,71.14,0.0885,1,0,52.00,0.02,0.0000,1,1,2026-05-01 12:44:16.788+00
1728,12,2026,7,7,0,74.33,-0.0191,1,0,148.00,0.00,0.0000,0,0,2026-05-01 12:44:16.788+00
1729,1,2023,10,8,2,59.56,,104,37,2.78,2.35,,1,0,2026-05-01 12:44:16.788+00
1730,2,2025,5,5,0,46.59,-0.0429,34,0,8.25,1.18,0.0000,1,0,2026-05-01 12:44:16.788+00
1731,3,2023,8,7,1,58.94,,65,0,1.81,4.16,0.0000,1,0,2026-05-01 12:44:16.788+00
1732,4,2024,6,6,0,70.84,,45,87,1.62,4.55,,0,0,2026-05-01 12:44:16.788+00
1733,5,2024,9,7,2,54.99,-0.0260,72,0,2.58,3.00,0.0000,1,0,2026-05-01 12:44:16.788+00
1734,6,2022,10,9,1,52.65,0.0418,78,0,3.00,2.62,0.0000,1,0,2026-05-01 12:44:16.788+00
1735,7,2022,6,6,0,51.70,,53,0,1.97,4.09,,1,0,2026-05-01 12:44:16.788+00
1736,8,2023,9,6,3,47.17,,87,0,3.40,2.10,,1,1,2026-05-01 12:44:16.788+00
1737,9,2022,9,6,3,54.68,,91,169,4.33,1.60,,1,1,2026-05-01 12:44:16.788+00
1738,10,2022,8,7,1,58.46,-0.0119,78,0,4.00,1.58,0.0000,1,0,2026-05-01 12:44:16.788+00
1739,11,2025,6,3,3,49.19,,47,44,4.57,2.20,0.0000,1,1,2026-05-01 12:44:16.788+00
1740,12,2023,9,5,4,49.87,,73,109,2.93,2.43,,1,1,2026-05-01 12:44:16.788+00
1741,1,2022,8,5,3,48.45,0.0319,72,0,4.95,1.40,0.0000,1,1,2026-05-01 12:44:16.788+00
1742,2,2024,5,5,0,54.17,,43,0,1.47,4.74,,1,0,2026-05-01 12:44:16.788+00
1743,3,2024,9,9,0,82.50,0.0373,92,0,3.78,1.91,0.0000,0,0,2026-05-01 12:44:16.788+00
1744,4,2026,5,3,2,64.70,0.0197,4,0,52.00,0.10,0.0000,0,1,2026-05-01 12:44:16.788+00
1745,5,2023,10,9,1,71.41,-0.0053,99,0,4.45,1.78,0.0000,0,0,2026-05-01 12:44:16.788+00
1746,6,2022,11,9,2,55.53,,108,0,3.29,2.68,,1,0,2026-05-01 12:44:16.788+00
1747,7,2024,6,4,2,57.36,,57,0,3.30,2.13,,1,1,2026-05-01 12:44:16.788+00
1748,8,2025,4,4,0,59.14,,22,0,2.24,2.90,0.2500,1,0,2026-05-01 12:44:16.788+00
1749,9,2025,4,4,0,59.95,0.0416,22,0,2.77,3.54,0.0000,1,0,2026-05-01 12:44:16.788+00
1750,10,2022,9,7,2,60.79,,76,0,1.77,4.24,,1,0,2026-05-01 12:44:16.788+00
1751,11,2024,5,4,1,49.91,,50,257,2.24,3.53,0.0000,1,0,2026-05-01 12:44:16.788+00
1752,12,2023,6,5,1,45.60,,57,0,2.74,2.22,0.0000,1,0,2026-05-01 12:44:16.788+00
1753,1,2025,7,6,1,54.43,-0.0468,49,0,3.90,2.81,0.0000,1,0,2026-05-01 12:44:16.788+00
1754,2,2023,10,9,1,64.85,,90,0,2.84,2.75,,0,0,2026-05-01 12:44:16.788+00
1755,3,2023,9,9,0,69.70,,75,0,1.71,4.31,,0,0,2026-05-01 12:44:16.788+00
1756,4,2024,6,4,2,60.35,,46,120,1.55,4.72,,1,1,2026-05-01 12:44:16.788+00
1757,5,2026,4,1,3,71.16,0.0171,3,0,24.00,0.21,0.0000,0,1,2026-05-01 12:44:16.788+00
1758,6,2025,5,3,2,68.64,0.0088,34,0,3.29,2.22,0.0000,0,1,2026-05-01 12:44:16.788+00
1759,7,2022,11,11,0,73.82,,108,0,1.67,3.95,,0,0,2026-05-01 12:44:16.788+00
1760,8,2022,10,7,3,59.29,0.0630,80,0,3.69,1.81,0.0000,1,1,2026-05-01 12:44:16.788+00
1761,9,2022,10,8,2,62.38,,83,308,3.57,2.19,0.0000,1,0,2026-05-01 12:44:16.788+00
1762,10,2026,6,5,1,69.89,-0.0324,4,0,53.00,0.08,0.0000,0,0,2026-05-01 12:44:16.788+00
1763,11,2026,3,3,0,64.88,0.0414,1,0,59.00,0.00,0.0000,0,0,2026-05-01 12:44:16.788+00
1764,12,2022,8,6,2,69.35,,67,0,2.35,3.11,,0,0,2026-05-01 12:44:16.788+00
1765,1,2022,10,6,4,54.36,-0.0010,76,0,3.56,1.91,0.0000,1,1,2026-05-01 12:44:16.788+00
1766,2,2023,7,6,1,73.41,0.0309,58,0,2.84,2.56,0.0000,0,0,2026-05-01 12:44:16.788+00
1767,3,2023,8,7,1,82.75,,77,27,3.53,2.67,,0,0,2026-05-01 12:44:16.788+00
1768,4,2023,9,6,3,57.20,0.0713,79,29,3.70,1.92,0.0000,1,1,2026-05-01 12:44:16.788+00
1769,5,2026,5,2,3,64.47,-0.0146,4,0,55.50,0.10,0.0000,1,1,2026-05-01 12:44:16.788+00
1770,6,2025,6,4,2,63.36,-0.0240,36,0,2.04,4.15,0.1250,0,1,2026-05-01 12:44:16.788+00
1771,7,2023,6,4,2,39.81,,53,137,1.60,4.34,,1,1,2026-05-01 12:44:16.788+00
1772,8,2025,6,3,3,65.31,0.0293,30,0,7.08,1.37,0.0667,0,1,2026-05-01 12:44:16.788+00
1773,9,2022,7,7,0,43.34,,48,446,2.33,4.84,,1,0,2026-05-01 12:44:16.788+00
1774,10,2026,3,3,0,50.15,0.0588,1,0,28.00,0.00,0.0000,1,0,2026-05-01 12:44:16.788+00
1775,11,2022,9,5,4,48.21,,76,7,3.48,1.78,,1,1,2026-05-01 12:44:16.788+00
1776,12,2026,4,0,4,63.70,,3,0,27.00,0.08,,0,1,2026-05-01 12:44:16.788+00
1777,1,2022,7,6,1,52.36,,63,0,3.61,2.19,,1,0,2026-05-01 12:44:16.788+00
1778,2,2023,6,4,2,49.00,,48,165,1.70,4.84,,1,1,2026-05-01 12:44:16.788+00
1779,3,2025,5,3,2,53.63,,41,0,3.32,2.82,,1,1,2026-05-01 12:44:16.788+00
1780,4,2022,8,5,3,55.46,,52,269,1.50,4.57,,1,1,2026-05-01 12:44:16.788+00
1781,5,2023,6,6,0,61.53,,67,0,2.03,3.18,,1,0,2026-05-01 12:44:16.788+00
1782,6,2022,8,6,2,57.27,,69,89,3.83,2.09,,1,0,2026-05-01 12:44:16.788+00
1783,7,2024,6,5,1,56.93,0.0003,42,0,5.20,1.31,0.0000,1,0,2026-05-01 12:44:16.788+00
1784,8,2022,7,6,1,50.99,,52,47,2.52,3.77,0.0000,1,0,2026-05-01 12:44:16.788+00
1785,9,2023,6,4,2,53.72,,67,186,4.43,1.81,,1,1,2026-05-01 12:44:16.788+00
1786,10,2025,7,6,1,62.59,-0.0029,45,0,6.83,1.41,0.0000,0,0,2026-05-01 12:44:16.788+00
1787,11,2023,9,3,6,57.41,,62,89,5.05,1.43,,1,1,2026-05-01 12:44:16.788+00
1788,12,2026,3,2,1,48.58,-0.0985,1,0,64.00,0.00,0.0000,1,1,2026-05-01 12:44:16.788+00
1789,1,2025,8,6,2,58.14,,65,0,2.97,3.12,0.0000,1,0,2026-05-01 12:44:16.788+00
1790,2,2023,9,8,1,48.77,,96,61,2.18,3.34,,1,0,2026-05-01 12:44:16.788+00
1791,3,2025,7,7,0,73.08,0.0647,47,0,4.10,2.69,0.0400,0,0,2026-05-01 12:44:16.788+00
1792,4,2024,7,4,3,43.13,,50,0,4.50,1.96,0.0000,1,1,2026-05-01 12:44:16.788+00
1793,5,2026,6,4,2,63.66,0.0630,2,0,69.00,0.03,0.0000,0,1,2026-05-01 12:44:16.788+00
1794,6,2026,5,2,3,53.49,-0.0062,2,0,75.00,0.02,0.0000,1,1,2026-05-01 12:44:16.788+00
1795,7,2022,10,7,3,60.49,,74,28,2.89,2.24,0.0000,1,1,2026-05-01 12:44:16.788+00
1796,8,2026,3,2,1,61.68,-0.0071,4,0,46.00,0.05,0.0000,1,1,2026-05-01 12:44:16.788+00
1797,9,2024,6,5,1,61.08,0.0256,44,0,2.27,3.32,0.0000,1,0,2026-05-01 12:44:16.788+00
1798,10,2024,7,4,3,62.38,,60,0,2.48,3.19,0.0000,0,1,2026-05-01 12:44:16.788+00
1799,11,2026,2,1,1,56.65,0.0360,1,0,47.00,0.00,0.0000,1,1,2026-05-01 12:44:16.788+00
1800,12,2024,6,5,1,54.17,,63,1,2.42,2.76,0.0000,1,0,2026-05-01 12:44:16.788+00
1801,1,2024,5,3,2,47.98,-0.0634,38,35,1.89,3.64,,1,1,2026-05-01 12:44:16.788+00
1802,2,2023,10,5,5,53.38,,74,0,2.98,2.55,,1,1,2026-05-01 12:44:16.788+00
1803,3,2024,6,5,1,59.44,,40,134,2.78,3.34,,1,0,2026-05-01 12:44:16.788+00
1804,4,2025,7,4,3,49.78,0.0537,42,0,4.10,2.42,0.0000,1,1,2026-05-01 12:44:16.788+00
1805,5,2025,5,4,1,69.81,0.0035,33,0,5.69,1.53,0.0000,0,0,2026-05-01 12:44:16.788+00
1806,6,2026,5,2,3,67.42,0.0040,2,0,34.00,0.04,0.0000,0,1,2026-05-01 12:44:16.788+00
1807,7,2023,8,8,0,,,63,0,2.21,4.35,,0,0,2026-05-01 12:44:16.788+00
1808,8,2024,6,4,2,62.62,,46,0,3.59,1.87,,0,1,2026-05-01 12:44:16.788+00
1809,9,2025,6,3,3,73.94,-0.0465,38,0,4.80,2.17,0.0625,0,1,2026-05-01 12:44:16.788+00
1810,10,2022,10,10,0,59.32,,89,190,2.11,3.91,,1,0,2026-05-01 12:44:16.788+00
1811,11,2022,9,6,3,42.82,,63,28,3.38,1.85,,1,1,2026-05-01 12:44:16.788+00
1812,12,2023,8,8,0,50.17,,62,60,1.73,4.46,,1,0,2026-05-01 12:44:16.788+00
1813,1,2026,5,4,1,68.49,0.0489,3,0,38.50,0.04,0.0000,0,0,2026-05-01 12:44:16.788+00
1814,2,2024,7,7,0,57.11,,61,0,2.06,4.03,,1,0,2026-05-01 12:44:16.788+00
1815,3,2026,4,4,0,75.19,0.0046,1,0,96.00,0.00,0.0000,0,0,2026-05-01 12:44:16.788+00
1816,4,2022,9,8,1,78.32,0.0532,79,0,3.49,1.89,0.0000,0,0,2026-05-01 12:44:16.788+00
1817,5,2022,7,6,1,39.18,,51,0,1.49,4.94,0.0000,1,0,2026-05-01 12:44:16.788+00
1818,6,2025,4,4,0,61.10,,37,0,2.63,3.90,,1,0,2026-05-01 12:44:16.788+00
1819,7,2025,5,4,1,61.36,,44,0,2.87,2.55,0.2500,1,0,2026-05-01 12:44:16.788+00
1820,8,2022,7,5,2,48.19,,61,70,1.97,3.97,,1,0,2026-05-01 12:44:16.788+00
1821,9,2024,6,5,1,65.73,-0.0941,59,0,2.16,2.88,0.0000,0,0,2026-05-01 12:44:16.788+00
1822,10,2024,7,3,4,66.37,-0.0812,56,0,3.05,2.16,0.0000,0,1,2026-05-01 12:44:16.788+00
1823,11,2026,5,2,3,51.52,-0.0497,2,0,74.00,0.02,0.0000,1,1,2026-05-01 12:44:16.788+00
1824,12,2023,6,5,1,49.57,,46,157,1.94,3.42,0.0000,1,0,2026-05-01 12:44:16.788+00
1825,1,2023,8,7,1,57.71,,64,87,2.34,2.88,,1,0,2026-05-01 12:44:16.788+00
1826,2,2024,7,5,2,69.81,-0.0081,64,0,3.32,2.30,0.0000,0,0,2026-05-01 12:44:16.788+00
1827,3,2026,5,4,1,58.38,-0.0415,2,0,20.50,0.05,0.0000,1,0,2026-05-01 12:44:16.788+00
1828,4,2025,6,6,0,67.07,,49,0,2.42,4.07,0.0000,0,0,2026-05-01 12:44:16.788+00
1829,5,2025,5,3,2,50.32,-0.0162,33,0,4.43,2.76,0.0000,1,1,2026-05-01 12:44:16.788+00
1830,6,2022,9,5,4,57.63,,72,420,4.05,1.79,,1,1,2026-05-01 12:44:16.788+00
1831,7,2025,7,7,0,65.58,0.0042,46,0,6.04,1.63,0.0000,0,0,2026-05-01 12:44:16.788+00
1832,8,2024,8,7,1,61.65,-0.0260,59,0,5.79,1.85,0.0000,1,0,2026-05-01 12:44:16.788+00
1833,9,2025,5,5,0,74.03,-0.0524,47,0,4.00,1.81,0.0000,0,0,2026-05-01 12:44:16.788+00
1834,10,2026,3,1,2,62.20,-0.0502,2,0,19.00,0.05,0.0000,0,1,2026-05-01 12:44:16.788+00
1835,11,2023,8,6,2,47.01,0.0460,73,81,3.41,1.85,,1,0,2026-05-01 12:44:16.788+00
1836,12,2026,3,1,2,51.13,-0.0011,3,0,22.00,0.09,0.0000,1,1,2026-05-01 12:44:16.788+00
1837,1,2026,3,3,0,61.45,,2,0,26.00,0.13,0.0000,1,0,2026-05-01 12:44:16.788+00
1838,2,2022,9,5,4,46.91,,74,720,5.80,1.18,,1,1,2026-05-01 12:44:16.788+00
1839,3,2023,7,6,1,67.14,,51,124,2.47,3.13,,0,0,2026-05-01 12:44:16.788+00
1840,4,2026,3,1,2,57.68,-0.0156,3,0,13.50,0.22,0.0000,1,1,2026-05-01 12:44:16.788+00
1841,5,2023,7,6,1,65.74,,62,41,1.78,4.08,0.2500,0,0,2026-05-01 12:44:16.788+00
1842,6,2023,8,5,3,41.54,,58,0,3.73,1.94,,1,1,2026-05-01 12:44:16.788+00
1843,7,2026,5,4,1,74.83,-0.0025,5,0,73.00,0.05,0.0000,0,0,2026-05-01 12:44:16.788+00
1844,8,2026,5,4,1,65.91,0.0425,5,0,70.00,0.06,0.0000,0,0,2026-05-01 12:44:16.788+00
1845,9,2024,8,4,4,50.50,,68,0,2.54,2.83,,1,1,2026-05-01 12:44:16.788+00
1846,10,2022,9,7,2,69.47,,84,0,1.92,3.65,,0,0,2026-05-01 12:44:16.788+00
1847,11,2022,9,8,1,64.34,,78,0,2.31,3.84,,0,0,2026-05-01 12:44:16.788+00
1848,12,2026,4,2,2,67.02,0.0391,1,0,95.00,0.00,0.0000,0,1,2026-05-01 12:44:16.788+00
1849,1,2026,4,2,2,54.79,0.0195,3,0,30.50,0.11,0.0000,1,1,2026-05-01 12:44:16.788+00
1850,2,2023,9,7,2,48.37,,62,37,2.56,2.93,,1,0,2026-05-01 12:44:16.788+00
1851,3,2023,8,6,2,68.69,,61,110,2.84,2.46,,0,0,2026-05-01 12:44:16.788+00
1852,4,2023,6,5,1,58.92,-0.0065,60,0,2.82,2.17,0.0000,1,0,2026-05-01 12:44:16.788+00
1853,5,2025,5,2,3,61.51,,39,0,4.36,1.60,,1,1,2026-05-01 12:44:16.788+00
1854,6,2025,4,2,2,47.00,,33,0,1.94,4.33,0.2500,1,1,2026-05-01 12:44:16.788+00
1855,7,2024,9,8,1,52.80,-0.0603,59,0,3.66,2.03,0.0000,1,0,2026-05-01 12:44:16.788+00
1856,8,2023,6,6,0,65.75,-0.0289,44,0,4.04,1.71,0.0000,0,0,2026-05-01 12:44:16.788+00
1857,9,2025,6,5,1,74.91,-0.0213,37,0,5.57,2.16,0.0000,0,0,2026-05-01 12:44:16.788+00
1858,10,2025,6,3,3,79.49,,50,0,3.70,2.50,0.0000,0,1,2026-05-01 12:44:16.788+00
1859,11,2025,4,2,2,63.06,,33,3,2.17,4.03,0.0000,0,1,2026-05-01 12:44:16.788+00
1860,12,2025,6,6,0,72.49,,49,0,2.21,4.50,0.0000,0,0,2026-05-01 12:44:16.788+00
1861,1,2026,4,3,1,68.93,0.0411,1,0,80.00,0.00,0.0000,0,0,2026-05-01 12:44:16.788+00
1862,2,2024,8,7,1,68.50,,75,0,3.08,2.59,0.0000,0,0,2026-05-01 12:44:16.788+00
1863,3,2022,7,7,0,58.76,,67,14,2.03,3.76,,1,0,2026-05-01 12:44:16.788+00
1864,4,2025,5,3,2,57.20,-0.0381,39,0,3.68,1.92,0.0000,1,1,2026-05-01 12:44:16.788+00
1865,5,2025,6,4,2,59.85,0.0387,39,0,2.81,3.16,0.0000,1,1,2026-05-01 12:44:16.788+00
1866,6,2026,4,4,0,55.23,-0.0073,1,0,85.00,0.00,0.0000,1,0,2026-05-01 12:44:16.788+00
1867,7,2023,8,7,1,50.18,,64,139,1.89,4.35,,1,0,2026-05-01 12:44:16.788+00
1868,8,2024,7,4,3,57.31,,61,12,2.94,2.78,,1,1,2026-05-01 12:44:16.788+00
1869,9,2024,6,4,2,61.84,,39,0,1.72,3.82,0.0000,1,1,2026-05-01 12:44:16.788+00
1870,10,2022,9,7,2,76.88,0.0232,64,0,3.89,1.68,0.0000,0,0,2026-05-01 12:44:16.788+00
1871,11,2026,4,1,3,60.23,-0.0961,3,0,26.00,0.11,0.0000,1,1,2026-05-01 12:44:16.788+00
1872,12,2022,8,5,3,72.36,,67,0,3.31,1.80,,0,1,2026-05-01 12:44:16.788+00
1873,1,2023,6,4,2,62.58,0.1144,56,112,3.20,1.93,,0,1,2026-05-01 12:44:16.788+00
1874,2,2026,4,3,1,74.54,,1,0,33.00,0.00,0.0000,0,0,2026-05-01 12:44:16.788+00
1875,3,2024,6,5,1,65.41,,64,0,2.12,3.39,0.5000,0,0,2026-05-01 12:44:16.788+00
1876,4,2024,8,4,4,58.18,0.0302,72,0,4.19,1.80,0.0000,1,1,2026-05-01 12:44:16.788+00
1877,5,2022,9,8,1,55.48,0.0379,69,0,2.62,2.85,0.0000,1,0,2026-05-01 12:44:16.788+00
1878,6,2023,8,7,1,59.85,,72,124,2.98,2.30,,1,0,2026-05-01 12:44:16.788+00
1879,7,2022,7,6,1,44.96,,53,150,1.43,4.72,,1,0,2026-05-01 12:44:16.788+00
1880,8,2023,10,9,1,51.26,-0.0065,71,0,4.81,1.50,0.0000,1,0,2026-05-01 12:44:16.788+00
1881,9,2026,5,3,2,56.58,0.0213,2,0,104.00,0.02,0.0000,1,1,2026-05-01 12:44:16.788+00
1882,10,2022,9,7,2,59.41,,74,0,4.72,1.53,,1,0,2026-05-01 12:44:16.788+00
1883,11,2023,7,3,4,47.98,,46,0,2.09,3.40,,1,1,2026-05-01 12:44:16.788+00
1884,12,2023,9,6,3,59.47,0.0529,77,0,4.13,1.91,0.0000,1,1,2026-05-01 12:44:16.788+00
1885,1,2025,8,7,1,83.53,0.0364,83,0,4.18,2.68,0.0000,0,0,2026-05-01 12:44:16.788+00
1886,2,2023,8,5,3,58.13,,82,12,2.51,2.74,,1,1,2026-05-01 12:44:16.788+00
1887,3,2025,6,5,1,59.69,,54,0,2.87,3.45,0.1250,1,0,2026-05-01 12:44:16.788+00
1888,4,2026,6,5,1,57.19,-0.0235,5,0,53.00,0.12,0.0000,1,0,2026-05-01 12:44:16.788+00
1889,5,2025,7,4,3,60.42,,39,0,2.35,5.44,,1,1,2026-05-01 12:44:16.788+00
1890,6,2023,5,3,2,52.73,0.0410,31,0,4.23,1.51,0.0000,1,1,2026-05-01 12:44:16.788+00
1891,7,2023,9,6,3,49.57,,74,49,3.61,2.31,,1,1,2026-05-01 12:44:16.788+00
1892,8,2026,4,2,2,63.47,,3,0,16.50,0.13,0.0000,0,1,2026-05-01 12:44:16.788+00
1893,9,2023,6,4,2,46.03,,49,267,2.45,3.20,,1,1,2026-05-01 12:44:16.788+00
1894,10,2022,8,4,4,62.88,,65,37,2.51,2.71,0.0000,0,1,2026-05-01 12:44:16.788+00
1895,11,2023,10,8,2,52.92,-0.0437,96,0,3.52,2.01,0.0000,1,0,2026-05-01 12:44:16.788+00
1896,12,2023,7,5,2,52.26,,65,201,3.44,2.39,0.0000,1,0,2026-05-01 12:44:16.788+00
1897,1,2026,4,4,0,51.46,0.0106,3,0,44.00,0.07,0.0000,1,0,2026-05-01 12:44:16.788+00
1898,2,2024,6,6,0,50.68,,44,0,1.36,5.08,,1,0,2026-05-01 12:44:16.788+00
1899,3,2025,6,6,0,67.32,0.0219,33,0,5.95,1.28,0.0000,0,0,2026-05-01 12:44:16.788+00
1900,4,2026,4,4,0,66.34,-0.0012,2,0,25.00,0.04,0.0000,0,0,2026-05-01 12:44:16.788+00
1901,5,2025,6,4,2,57.56,,42,0,2.75,3.47,0.0000,1,1,2026-05-01 12:44:16.788+00
1902,6,2026,4,3,1,63.60,-0.0043,2,0,47.50,0.03,0.0000,0,0,2026-05-01 12:44:16.788+00
1903,7,2023,7,6,1,65.68,,62,0,2.31,3.01,0.0000,0,0,2026-05-01 12:44:16.788+00
1904,8,2024,7,3,4,71.04,,47,0,2.21,3.45,0.0000,0,1,2026-05-01 12:44:16.788+00
1905,9,2025,4,3,1,49.08,,26,0,1.61,5.08,0.0000,1,0,2026-05-01 12:44:16.788+00
1906,10,2025,4,2,2,35.94,,26,4,2.16,3.66,0.0000,1,1,2026-05-01 12:44:16.788+00
1907,11,2023,7,5,2,45.66,,57,157,1.85,4.38,,1,0,2026-05-01 12:44:16.788+00
1908,12,2024,7,5,2,67.83,,68,5,3.19,2.19,0.0000,0,0,2026-05-01 12:44:16.788+00
1909,1,2026,2,1,1,57.16,0.0379,2,0,20.00,0.09,0.0000,1,1,2026-05-01 12:44:16.788+00
1910,2,2023,7,6,1,77.89,,61,0,2.62,3.01,,0,0,2026-05-01 12:44:16.788+00
1911,3,2025,4,3,1,55.12,,28,0,1.89,3.98,,1,0,2026-05-01 12:44:16.788+00
1912,4,2026,3,3,0,49.59,0.0845,1,0,40.00,0.02,0.0000,1,0,2026-05-01 12:44:16.788+00
1913,5,2024,8,5,3,54.18,,62,0,2.84,4.47,,1,1,2026-05-01 12:44:16.788+00
1914,6,2026,5,4,1,56.24,-0.0023,3,0,49.50,0.04,0.0000,1,0,2026-05-01 12:44:16.788+00
1915,7,2024,6,4,2,54.49,,58,70,2.13,3.83,0.0000,1,1,2026-05-01 12:44:16.788+00
1916,8,2026,4,3,1,73.14,0.0284,3,0,46.00,0.04,0.0000,0,0,2026-05-01 12:44:16.788+00
1917,9,2026,6,4,2,63.18,0.0108,2,0,93.00,0.02,0.0000,1,1,2026-05-01 12:44:16.788+00
1918,10,2022,7,4,3,54.77,,54,313,1.47,4.61,,1,1,2026-05-01 12:44:16.788+00
1919,11,2023,9,5,4,58.87,-0.0199,79,0,4.26,1.79,,1,1,2026-05-01 12:44:16.788+00
1920,12,2022,10,9,1,51.05,,85,108,1.96,4.20,,1,0,2026-05-01 12:44:16.788+00
1921,1,2024,7,6,1,51.51,,61,0,1.78,4.04,0.0000,1,0,2026-05-01 12:44:16.788+00
1922,2,2022,7,4,3,46.49,,47,421,2.59,2.55,,1,1,2026-05-01 12:44:16.788+00
1923,3,2022,8,8,0,59.30,-0.0149,72,0,2.49,2.65,0.0000,1,0,2026-05-01 12:44:16.788+00
1924,4,2024,7,4,3,42.21,,51,66,4.04,2.18,,1,1,2026-05-01 12:44:16.788+00
1925,5,2025,6,4,2,65.10,,44,0,2.18,3.96,0.0000,0,1,2026-05-01 12:44:16.788+00
1926,6,2023,8,7,1,66.30,,65,229,1.94,4.44,,0,0,2026-05-01 12:44:16.788+00
1927,7,2026,3,2,1,60.31,0.0453,2,0,33.50,0.05,0.0000,1,1,2026-05-01 12:44:16.788+00
1928,8,2022,9,6,3,61.01,0.0105,74,0,4.90,1.38,0.0000,1,1,2026-05-01 12:44:16.788+00
1929,9,2024,5,2,3,48.90,,50,0,3.96,1.73,,1,1,2026-05-01 12:44:16.788+00
1930,10,2022,7,5,2,62.00,,60,12,2.46,2.92,,1,0,2026-05-01 12:44:16.788+00
1931,11,2026,3,2,1,61.23,0.0509,2,0,18.00,0.08,0.0000,1,1,2026-05-01 12:44:16.788+00
1932,12,2026,3,2,1,50.06,-0.0265,1,0,46.00,0.00,0.0000,1,1,2026-05-01 12:44:16.788+00
1933,1,2022,8,6,2,60.57,,60,0,2.05,3.40,,1,0,2026-05-01 12:44:16.788+00
1934,2,2023,8,4,4,68.35,,65,149,5.15,2.21,,0,1,2026-05-01 12:44:16.788+00
1935,3,2025,5,4,1,51.17,,37,0,1.58,4.87,,1,0,2026-05-01 12:44:16.788+00
1936,4,2023,9,7,2,61.76,-0.0186,76,0,4.13,1.95,0.0000,1,0,2026-05-01 12:44:16.788+00
1937,5,2026,4,3,1,51.88,0.0022,2,0,41.50,0.06,0.0000,1,0,2026-05-01 12:44:16.788+00
1938,6,2024,8,6,2,57.80,-0.0093,60,0,3.13,2.41,0.0000,1,0,2026-05-01 12:44:16.788+00
1939,7,2025,7,6,1,58.89,0.0048,38,0,4.52,1.78,0.0000,1,0,2026-05-01 12:44:16.788+00
1940,8,2023,9,6,3,64.56,,63,92,1.77,5.06,,1,1,2026-05-01 12:44:16.788+00
1941,9,2024,5,2,3,54.11,,49,0,4.65,1.89,,1,1,2026-05-01 12:44:16.788+00
1942,10,2026,3,2,1,65.15,0.0501,2,0,27.00,0.06,0.0000,0,1,2026-05-01 12:44:16.788+00
1943,11,2022,10,8,2,56.37,0.0163,62,0,6.27,1.25,0.0000,1,0,2026-05-01 12:44:16.788+00
