student_id,user_id,course_id,teacher_id,completion_rate,is_completed,avg_score,score_trend,total_events,days_active_on_course,days_since_last_activity,submission_count,late_submission_count,engagement_score,label_fault,refreshed_at
1706,2,21,3,0.5786,f,,,5,5,58,0,0,0.2333,0,2026-05-01 12:44:16.788+00
1706,2,23,32,0.1344,f,,,8,4,0,0,0,0.2595,0,2026-05-01 12:44:16.788+00
1706,2,2,9,0.4220,t,48.55,,9,9,28,0,0,0.2994,1,2026-05-01 12:44:16.788+00
1706,2,27,36,0.3566,t,73.45,0.0175,18,9,0,5,0,0.4668,0,2026-05-01 12:44:16.788+00
1707,3,22,2,0.5784,f,46.96,,11,11,1200,0,0,0.3238,1,2026-05-01 12:44:16.788+00
1707,3,36,44,1.0000,t,52.56,,11,10,874,0,0,0.3172,1,2026-05-01 12:44:16.788+00
1707,3,26,30,0.0030,t,55.62,0.0104,75,1,0,20,0,0.9764,1,2026-05-01 12:44:16.788+00
1707,3,8,5,1.0000,t,46.21,,11,10,520,0,0,0.3274,1,2026-05-01 12:44:16.788+00
1707,3,25,33,1.0000,t,49.74,,13,11,863,0,0,0.3583,1,2026-05-01 12:44:16.788+00
1707,3,7,10,0.6211,f,43.99,,10,10,205,0,0,0.3167,1,2026-05-01 12:44:16.788+00
1707,3,14,21,1.0000,t,63.85,,11,10,540,0,0,0.3274,0,2026-05-01 12:44:16.788+00
1707,3,20,26,1.0000,t,60.92,,12,11,691,0,0,0.3318,0,2026-05-01 12:44:16.788+00
1707,3,12,7,0.2353,f,40.56,,33,8,1151,0,0,0.5229,1,2026-05-01 12:44:16.788+00
1707,3,28,31,1.0000,t,66.41,,11,10,101,0,0,0.3274,0,2026-05-01 12:44:16.788+00
1708,4,5,6,0.3140,f,39.57,,51,5,24,1,0,0.6949,1,2026-05-01 12:44:16.788+00
1708,4,19,16,1.0000,t,49.11,,11,9,579,0,0,0.3214,1,2026-05-01 12:44:16.788+00
1708,4,37,42,1.0000,t,47.50,,10,8,1238,0,0,0.2854,1,2026-05-01 12:44:16.788+00
1708,4,18,23,1.0000,t,53.90,,9,8,402,0,0,0.2940,1,2026-05-01 12:44:16.788+00
1708,4,31,27,0.4286,f,45.39,,9,9,136,0,0,0.3000,1,2026-05-01 12:44:16.788+00
1708,4,27,36,1.0000,t,57.44,,8,8,662,0,0,0.2833,1,2026-05-01 12:44:16.788+00
1708,4,12,7,0.6373,f,55.64,,10,10,993,0,0,0.3167,1,2026-05-01 12:44:16.788+00
1708,4,21,3,1.0000,t,54.71,,11,10,905,0,0,0.3274,1,2026-05-01 12:44:16.788+00
1708,4,2,9,0.4679,f,41.38,,9,9,698,0,0,0.2634,1,2026-05-01 12:44:16.788+00
1709,5,12,7,1.0000,t,44.33,,9,9,86,0,0,0.2731,1,2026-05-01 12:44:16.788+00
1709,5,10,18,0.2950,f,,,14,7,152,0,0,0.3417,0,2026-05-01 12:44:16.788+00
1709,5,25,33,0.6613,t,43.63,,9,9,119,2,1,0.2650,1,2026-05-01 12:44:16.788+00
1709,5,35,34,1.0000,t,58.31,,10,9,109,0,0,0.3107,1,2026-05-01 12:44:16.788+00
1709,5,16,25,0.2442,f,,,13,4,185,0,0,0.3131,0,2026-05-01 12:44:16.788+00
1709,5,4,13,0.3988,t,46.50,,6,6,0,0,0,0.2547,1,2026-05-01 12:44:16.788+00
1710,6,13,20,1.0000,t,69.13,,10,9,90,1,0,0.3547,0,2026-05-01 12:44:16.788+00
1710,6,22,2,1.0000,t,64.74,,15,13,351,0,0,0.4025,0,2026-05-01 12:44:16.788+00
1710,6,37,42,0.6237,f,46.00,,12,12,318,0,0,0.3495,1,2026-05-01 12:44:16.788+00
1710,6,30,19,1.0000,t,61.58,,13,12,432,0,0,0.3745,0,2026-05-01 12:44:16.788+00
1710,6,10,18,1.0000,t,65.49,,12,10,336,0,0,0.3381,0,2026-05-01 12:44:16.788+00
1710,6,34,38,0.4911,f,65.30,,10,8,210,0,0,0.3507,0,2026-05-01 12:44:16.788+00
1711,7,5,6,1.0000,t,65.63,,12,10,588,0,0,0.3699,0,2026-05-01 12:44:16.788+00
1711,7,26,30,1.0000,t,69.38,,11,10,888,0,0,0.4109,0,2026-05-01 12:44:16.788+00
1711,7,14,21,1.0000,t,79.69,,9,9,1211,0,0,0.3000,0,2026-05-01 12:44:16.788+00
1711,7,22,2,1.0000,t,72.00,,17,13,369,0,0,0.5003,0,2026-05-01 12:44:16.788+00
1711,7,28,31,1.0000,t,81.08,,13,12,141,0,0,0.3607,0,2026-05-01 12:44:16.788+00
1711,7,18,23,0.2165,f,53.75,,48,5,254,0,0,0.7053,1,2026-05-01 12:44:16.788+00
1711,7,20,26,1.0000,t,71.11,,9,9,1201,0,0,0.3856,0,2026-05-01 12:44:16.788+00
1711,7,35,34,1.0000,t,76.33,,14,14,546,0,0,0.4137,0,2026-05-01 12:44:16.788+00
1711,7,15,15,1.0000,t,77.59,,9,9,321,0,0,0.3663,0,2026-05-01 12:44:16.788+00
1712,8,15,15,1.0000,t,80.57,,14,13,220,0,0,0.4623,0,2026-05-01 12:44:16.788+00
1712,8,18,23,1.0000,t,71.37,,9,9,53,0,0,0.3514,0,2026-05-01 12:44:16.788+00
1712,8,7,10,1.0000,t,69.41,,9,9,216,0,0,0.3000,0,2026-05-01 12:44:16.788+00
1712,8,33,22,0.2051,t,82.13,0.0240,61,6,0,19,0,0.9357,0,2026-05-01 12:44:16.788+00
1712,8,37,42,1.0000,t,64.65,,9,8,1,0,0,0.3185,0,2026-05-01 12:44:16.788+00
1712,8,27,36,0.1220,t,78.11,0.0253,54,3,0,9,0,0.8308,0,2026-05-01 12:44:16.788+00
1712,8,3,1,1.0000,t,70.13,,12,10,15,0,0,0.3381,0,2026-05-01 12:44:16.788+00
1712,8,23,32,1.0000,t,68.60,,9,9,30,0,0,0.3000,0,2026-05-01 12:44:16.788+00
1713,9,33,22,1.0000,t,74.77,,13,11,780,0,0,0.4208,0,2026-05-01 12:44:16.788+00
1713,9,21,3,1.0000,t,68.97,,13,12,428,0,0,0.3607,0,2026-05-01 12:44:16.788+00
1713,9,26,30,0.5077,f,61.71,,10,10,358,0,0,0.3500,0,2026-05-01 12:44:16.788+00
1713,9,20,26,1.0000,t,70.24,,9,9,1013,0,0,0.3512,0,2026-05-01 12:44:16.788+00
1713,9,2,9,0.1276,t,63.95,-0.0579,60,3,0,19,0,0.8526,0,2026-05-01 12:44:16.788+00
1713,9,15,15,1.0000,t,74.59,,11,11,976,0,0,0.3333,0,2026-05-01 12:44:16.788+00
1713,9,36,44,0.1982,f,52.29,,38,5,826,0,0,0.5938,1,2026-05-01 12:44:16.788+00
1713,9,31,27,1.0000,t,64.60,,10,9,684,0,0,0.3434,0,2026-05-01 12:44:16.788+00
1713,9,23,32,0.1306,t,64.51,0.0442,44,5,0,18,0,0.6947,0,2026-05-01 12:44:16.788+00
1714,10,20,26,0.4720,f,40.75,,7,7,55,0,0,0.2175,1,2026-05-01 12:44:16.788+00
1714,10,5,6,1.0000,t,45.13,,11,11,318,3,0,0.2989,1,2026-05-01 12:44:16.788+00
1714,10,23,32,0.8427,t,46.77,,8,8,422,1,0,0.2620,1,2026-05-01 12:44:16.788+00
1714,10,10,18,0.4994,t,50.26,,10,9,150,0,0,0.3107,1,2026-05-01 12:44:16.788+00
1714,10,37,42,1.0000,t,46.29,,10,10,241,1,0,0.2839,1,2026-05-01 12:44:16.788+00
1714,10,19,16,0.8910,t,42.18,,8,8,68,3,0,0.2603,1,2026-05-01 12:44:16.788+00
1715,11,11,12,0.9058,t,54.77,,8,8,48,1,0,0.2849,1,2026-05-01 12:44:16.788+00
1715,11,20,26,0.5067,t,66.65,,11,11,31,2,0,0.3810,0,2026-05-01 12:44:16.788+00
1715,11,32,40,0.3566,f,49.07,,10,9,53,0,0,0.3107,1,2026-05-01 12:44:16.788+00
1715,11,15,15,0.2602,f,58.93,,27,8,0,0,0,0.5137,1,2026-05-01 12:44:16.788+00
1715,11,19,16,1.0000,t,54.05,,12,12,94,0,0,0.3401,1,2026-05-01 12:44:16.788+00
1715,11,18,23,0.1959,f,,,14,6,42,0,0,0.3357,0,2026-05-01 12:44:16.788+00
1716,12,20,26,0.0007,f,,,11,1,0,0,0,0.2738,0,2026-05-01 12:44:16.788+00
1716,12,18,23,0.0254,f,65.23,,19,1,0,0,0,0.4052,0,2026-05-01 12:44:16.788+00
1716,12,35,34,0.0203,f,,,13,2,0,0,0,0.3012,0,2026-05-01 12:44:16.788+00
1716,12,1,4,0.0728,f,33.10,,15,3,0,0,0,0.2779,1,2026-05-01 12:44:16.788+00
1716,12,17,24,0.0587,t,61.55,,13,2,0,3,0,0.3358,0,2026-05-01 12:44:16.788+00
1717,1,25,33,1.0000,t,55.59,,8,7,1174,0,0,0.2689,1,2026-05-01 12:44:16.788+00
1717,1,32,40,0.3953,f,47.57,,11,9,691,0,0,0.3214,1,2026-05-01 12:44:16.788+00
1717,1,14,21,1.0000,t,69.00,,12,11,567,0,0,0.3619,0,2026-05-01 12:44:16.788+00
1717,1,5,6,1.0000,t,57.79,,12,11,1166,0,0,0.3440,1,2026-05-01 12:44:16.788+00
1717,1,1,4,1.0000,t,60.33,,8,8,1055,0,0,0.3226,0,2026-05-01 12:44:16.788+00
1717,1,26,30,0.2846,f,53.79,,36,11,501,0,0,0.6126,1,2026-05-01 12:44:16.788+00
1717,1,17,24,1.0000,t,64.53,,8,7,502,0,0,0.2774,0,2026-05-01 12:44:16.788+00
1717,1,21,3,0.5786,f,51.90,,7,7,946,0,0,0.2667,1,2026-05-01 12:44:16.788+00
1717,1,20,26,1.0000,t,66.95,,10,10,729,0,0,0.3167,0,2026-05-01 12:44:16.788+00
1718,2,3,1,0.7849,t,61.91,,10,8,166,1,0,0.3365,0,2026-05-01 12:44:16.788+00
1718,2,13,20,1.0000,t,61.55,,7,7,717,0,0,0.2667,0,2026-05-01 12:44:16.788+00
1718,2,12,7,0.3725,f,52.76,,15,12,88,0,0,0.3904,1,2026-05-01 12:44:16.788+00
1718,2,2,9,0.2936,f,55.59,,24,6,884,0,0,0.4596,1,2026-05-01 12:44:16.788+00
1718,2,15,15,0.2460,f,67.13,,25,5,873,0,0,0.4990,0,2026-05-01 12:44:16.788+00
1718,2,5,6,1.0000,t,57.80,,6,6,893,0,0,0.2500,1,2026-05-01 12:44:16.788+00
1718,2,11,12,1.0000,t,63.09,,11,10,273,1,0,0.3255,0,2026-05-01 12:44:16.788+00
1718,2,33,22,1.0000,t,69.96,,11,10,625,0,0,0.3274,0,2026-05-01 12:44:16.788+00
1719,3,23,32,0.3774,f,,,8,8,72,0,0,0.2833,0,2026-05-01 12:44:16.788+00
1719,3,18,23,0.5709,t,74.45,,9,8,147,2,1,0.3717,0,2026-05-01 12:44:16.788+00
1719,3,19,16,1.0000,t,66.28,,7,7,96,0,0,0.2667,0,2026-05-01 12:44:16.788+00
1719,3,16,25,0.2558,f,69.88,,15,5,72,0,0,0.4001,0,2026-05-01 12:44:16.788+00
1719,3,34,38,0.5276,t,76.43,,11,10,0,1,0,0.4025,0,2026-05-01 12:44:16.788+00
1720,4,23,32,0.3086,t,61.21,,9,8,0,0,0,0.2940,0,2026-05-01 12:44:16.788+00
1720,4,4,13,0.6038,t,62.08,,10,10,45,1,0,0.3380,0,2026-05-01 12:44:16.788+00
1720,4,25,33,0.8362,t,60.91,,12,10,149,1,0,0.3643,0,2026-05-01 12:44:16.788+00
1720,4,31,27,0.0500,t,67.84,-0.0056,26,1,0,8,0,0.4880,0,2026-05-01 12:44:16.788+00
1720,4,21,3,0.1768,t,69.63,0.0734,25,5,0,8,0,0.5065,0,2026-05-01 12:44:16.788+00
1720,4,32,40,0.5717,t,70.28,,10,9,159,2,1,0.3649,0,2026-05-01 12:44:16.788+00
1721,5,14,21,0.0284,t,83.78,0.0914,9,2,0,2,0,0.3597,0,2026-05-01 12:44:16.788+00
1721,5,26,30,0.0364,f,50.76,,8,1,0,0,0,0.2439,1,2026-05-01 12:44:16.788+00
1721,5,20,26,0.0509,t,82.30,,12,1,0,2,0,0.3814,0,2026-05-01 12:44:16.788+00
1721,5,16,25,0.0513,t,78.45,,15,1,0,2,0,0.4020,0,2026-05-01 12:44:16.788+00
1722,6,32,40,0.0167,t,55.92,-0.0104,22,2,0,5,0,0.4154,1,2026-05-01 12:44:16.788+00
1722,6,18,23,0.0220,t,62.71,0.0465,21,1,0,7,0,0.4191,0,2026-05-01 12:44:16.788+00
1722,6,12,7,0.0199,t,60.51,0.0595,10,2,0,5,0,0.3006,0,2026-05-01 12:44:16.788+00
1722,6,36,44,0.0146,t,62.47,,9,1,0,3,0,0.2898,0,2026-05-01 12:44:16.788+00
1722,6,23,32,0.0432,f,38.01,,15,3,0,0,0,0.2926,1,2026-05-01 12:44:16.788+00
1722,6,26,30,0.0463,t,62.42,,9,2,0,2,0,0.2956,0,2026-05-01 12:44:16.788+00
1723,7,12,7,1.0000,t,69.00,,8,7,84,1,0,0.3643,0,2026-05-01 12:44:16.788+00
1723,7,37,42,0.7796,t,63.35,,5,5,7,0,0,0.2675,0,2026-05-01 12:44:16.788+00
1723,7,8,5,0.8817,t,64.44,,6,6,26,1,0,0.3234,0,2026-05-01 12:44:16.788+00
1723,7,9,14,0.2213,f,52.72,,15,4,56,0,0,0.3427,1,2026-05-01 12:44:16.788+00
1723,7,29,11,0.4969,t,70.31,,5,5,183,1,0,0.2825,0,2026-05-01 12:44:16.788+00
1724,8,22,2,0.3720,t,76.04,-0.0454,29,7,0,8,0,0.5805,0,2026-05-01 12:44:16.788+00
1724,8,2,9,0.4037,f,56.91,,9,9,45,0,0,0.3000,1,2026-05-01 12:44:16.788+00
1724,8,21,3,0.5589,t,71.92,,7,7,0,0,0,0.3010,0,2026-05-01 12:44:16.788+00
1724,8,15,15,0.7044,t,82.84,,14,12,135,1,0,0.4800,0,2026-05-01 12:44:16.788+00
1724,8,37,42,0.5694,t,68.57,,9,8,0,0,0,0.3034,0,2026-05-01 12:44:16.788+00
1724,8,7,10,0.1014,f,61.11,,34,2,0,0,0,0.5595,0,2026-05-01 12:44:16.788+00
1724,8,35,34,1.0000,t,79.07,,7,7,116,0,0,0.3424,0,2026-05-01 12:44:16.788+00
1724,8,30,19,1.0000,t,68.82,,10,10,145,2,0,0.3302,0,2026-05-01 12:44:16.788+00
1725,9,11,12,0.5682,f,65.91,,6,5,1248,0,0,0.3025,0,2026-05-01 12:44:16.788+00
1725,9,3,1,1.0000,t,64.32,,9,8,1172,0,0,0.2961,0,2026-05-01 12:44:16.788+00
1725,9,37,42,1.0000,t,63.13,,7,7,1217,0,0,0.2667,0,2026-05-01 12:44:16.788+00
1725,9,1,4,1.0000,t,62.46,,6,6,886,0,0,0.3094,0,2026-05-01 12:44:16.788+00
1725,9,18,23,1.0000,t,66.55,,8,8,960,0,0,0.2833,0,2026-05-01 12:44:16.788+00
1725,9,35,34,1.0000,t,74.39,,10,10,1108,0,0,0.3743,0,2026-05-01 12:44:16.788+00
1725,9,10,18,0.4173,f,52.30,,8,8,88,0,0,0.2620,1,2026-05-01 12:44:16.788+00
1725,9,25,33,1.0000,t,62.93,,7,7,874,0,0,0.2648,0,2026-05-01 12:44:16.788+00
1725,9,4,13,1.0000,t,63.34,,5,5,492,0,0,0.2422,0,2026-05-01 12:44:16.788+00
1725,9,23,32,0.3261,f,49.57,,8,8,1000,0,0,0.3030,1,2026-05-01 12:44:16.788+00
1726,10,12,7,1.0000,t,65.51,,11,11,1034,0,0,0.3333,0,2026-05-01 12:44:16.788+00
1726,10,14,21,1.0000,t,77.57,,11,10,881,0,0,0.3274,0,2026-05-01 12:44:16.788+00
1726,10,34,38,0.5179,f,70.38,,9,9,815,0,0,0.3299,0,2026-05-01 12:44:16.788+00
1726,10,3,1,1.0000,t,66.92,,10,8,1102,0,0,0.3048,0,2026-05-01 12:44:16.788+00
1726,10,22,2,1.0000,t,72.57,,12,10,279,0,0,0.4108,0,2026-05-01 12:44:16.788+00
1726,10,27,36,1.0000,t,74.92,,13,12,649,0,0,0.4175,0,2026-05-01 12:44:16.788+00
1726,10,4,13,1.0000,t,69.35,,12,11,603,0,0,0.3773,0,2026-05-01 12:44:16.788+00
1726,10,17,24,1.0000,t,69.07,,8,8,48,0,0,0.3458,0,2026-05-01 12:44:16.788+00
1726,10,20,26,0.4560,f,62.18,,9,9,118,0,0,0.3000,0,2026-05-01 12:44:16.788+00
1726,10,6,8,1.0000,t,71.92,,10,10,110,0,0,0.3846,0,2026-05-01 12:44:16.788+00
1727,11,3,1,0.0389,t,71.37,0.1290,19,1,0,3,0,0.4236,0,2026-05-01 12:44:16.788+00
1727,11,16,25,0.0590,f,56.60,,9,1,0,0,0,0.2722,1,2026-05-01 12:44:16.788+00
1727,11,6,8,0.0052,t,75.73,0.0480,11,1,0,5,0,0.3510,0,2026-05-01 12:44:16.788+00
1727,11,11,12,0.0521,f,55.81,,13,1,0,0,0,0.3127,1,2026-05-01 12:44:16.788+00
1728,12,23,32,0.0062,t,67.92,-0.0167,29,1,0,9,0,0.5204,0,2026-05-01 12:44:16.788+00
1728,12,9,14,0.0302,t,72.28,,12,1,0,3,0,0.3513,0,2026-05-01 12:44:16.788+00
1728,12,18,23,0.0359,t,75.43,0.0512,17,1,0,5,0,0.4144,0,2026-05-01 12:44:16.788+00
1728,12,33,22,0.0490,t,92.44,,15,1,0,2,0,0.4440,0,2026-05-01 12:44:16.788+00
1728,12,26,30,0.0257,t,70.36,0.0228,21,1,0,4,0,0.4420,0,2026-05-01 12:44:16.788+00
1728,12,21,3,0.0127,t,74.08,-0.1297,23,1,0,9,0,0.4746,0,2026-05-01 12:44:16.788+00
1728,12,20,26,0.0416,t,78.41,-0.0230,31,1,0,10,0,0.5733,0,2026-05-01 12:44:16.788+00
1729,1,37,42,1.0000,t,62.20,,11,10,480,0,0,0.3392,0,2026-05-01 12:44:16.788+00
1729,1,12,7,1.0000,t,63.00,,10,10,748,0,0,0.3674,0,2026-05-01 12:44:16.788+00
1729,1,1,4,1.0000,t,63.20,,7,7,60,0,0,0.2597,0,2026-05-01 12:44:16.788+00
1729,1,9,14,1.0000,t,70.98,,15,14,686,0,0,0.3940,0,2026-05-01 12:44:16.788+00
1729,1,16,25,1.0000,t,67.27,,8,8,795,0,0,0.3151,0,2026-05-01 12:44:16.788+00
1729,1,24,28,0.3197,f,62.17,,65,12,698,0,0,0.9544,0,2026-05-01 12:44:16.788+00
1729,1,14,21,1.0000,t,76.27,,14,12,491,0,0,0.3714,0,2026-05-01 12:44:16.788+00
1729,1,19,16,1.0000,t,63.07,,9,9,37,0,0,0.3000,0,2026-05-01 12:44:16.788+00
1729,1,18,23,0.5773,f,,,11,11,204,0,0,0.3333,0,2026-05-01 12:44:16.788+00
1729,1,17,24,1.0000,t,69.86,,11,11,603,0,0,0.3738,0,2026-05-01 12:44:16.788+00
1730,2,19,16,1.0000,t,42.54,,9,8,132,0,0,0.2620,1,2026-05-01 12:44:16.788+00
1730,2,32,40,0.0862,t,44.84,-0.0445,50,3,0,15,0,0.6881,1,2026-05-01 12:44:16.788+00
1730,2,12,7,0.5168,t,48.51,,9,8,0,0,0,0.2940,1,2026-05-01 12:44:16.788+00
1730,2,29,11,0.7493,t,47.13,-0.0687,11,10,107,2,0,0.2997,1,2026-05-01 12:44:16.788+00
1730,2,3,1,0.3828,t,49.77,-0.0156,53,7,0,16,0,0.7588,1,2026-05-01 12:44:16.788+00
1731,3,23,32,0.5416,t,53.45,,8,8,0,0,0,0.3267,1,2026-05-01 12:44:16.788+00
1731,3,18,23,1.0000,t,57.07,,10,9,856,0,0,0.3519,1,2026-05-01 12:44:16.788+00
1731,3,20,26,0.3280,f,59.70,,14,7,776,0,0,0.3708,1,2026-05-01 12:44:16.788+00
1731,3,4,13,0.8696,t,55.48,,8,8,371,0,0,0.2833,1,2026-05-01 12:44:16.788+00
1731,3,2,9,0.8796,t,52.76,,8,7,748,0,0,0.2660,1,2026-05-01 12:44:16.788+00
1731,3,28,31,1.0000,t,69.48,,9,9,706,0,0,0.3000,0,2026-05-01 12:44:16.788+00
1731,3,5,6,0.8474,t,52.75,,11,10,651,0,0,0.3274,1,2026-05-01 12:44:16.788+00
1731,3,17,24,0.7582,t,61.81,,10,9,67,1,0,0.3400,0,2026-05-01 12:44:16.788+00
1732,4,14,21,0.7793,t,80.01,,7,7,363,0,0,0.3501,0,2026-05-01 12:44:16.788+00
1732,4,23,32,1.0000,t,67.49,,6,6,165,0,0,0.3147,0,2026-05-01 12:44:16.788+00
1732,4,11,12,1.0000,t,69.59,,13,11,287,0,0,0.3548,0,2026-05-01 12:44:16.788+00
1732,4,30,19,1.0000,t,71.89,,7,7,87,0,0,0.2839,0,2026-05-01 12:44:16.788+00
1732,4,35,34,1.0000,t,77.37,,6,6,319,0,0,0.2500,0,2026-05-01 12:44:16.788+00
1732,4,10,18,1.0000,t,70.29,,8,8,366,0,0,0.3681,0,2026-05-01 12:44:16.788+00
1733,5,5,6,1.0000,t,48.94,,8,8,485,0,0,0.2833,1,2026-05-01 12:44:16.788+00
1733,5,37,42,1.0000,t,49.86,,9,8,276,0,0,0.2827,1,2026-05-01 12:44:16.788+00
1733,5,20,26,0.5520,f,44.11,,10,10,395,0,0,0.2896,1,2026-05-01 12:44:16.788+00
1733,5,30,19,0.5501,t,50.03,,8,8,0,0,0,0.2833,1,2026-05-01 12:44:16.788+00
1733,5,11,12,1.0000,t,54.30,,10,10,356,0,0,0.3167,1,2026-05-01 12:44:16.788+00
1733,5,36,44,0.5135,f,44.67,,11,11,429,0,0,0.3173,1,2026-05-01 12:44:16.788+00
1733,5,35,34,0.1929,t,59.56,-0.0260,32,4,0,9,0,0.5453,1,2026-05-01 12:44:16.788+00
1733,5,10,18,0.6817,t,48.98,,7,7,0,0,0,0.2512,1,2026-05-01 12:44:16.788+00
1733,5,4,13,1.0000,t,52.44,,8,8,72,0,0,0.2833,1,2026-05-01 12:44:16.788+00
1734,6,8,5,1.0000,t,50.99,,10,9,90,0,0,0.2907,1,2026-05-01 12:44:16.788+00
1734,6,4,13,0.1809,t,52.83,0.0418,47,6,0,12,0,0.6978,1,2026-05-01 12:44:16.788+00
1734,6,14,21,1.0000,t,65.60,,8,7,528,0,0,0.2774,0,2026-05-01 12:44:16.788+00
1734,6,29,11,1.0000,t,59.95,,8,7,834,0,0,0.2969,1,2026-05-01 12:44:16.788+00
1734,6,5,6,1.0000,t,51.40,,12,11,791,0,0,0.3301,1,2026-05-01 12:44:16.788+00
1734,6,24,28,1.0000,t,57.99,,10,10,61,0,0,0.3167,1,2026-05-01 12:44:16.788+00
1734,6,3,1,1.0000,t,56.72,,9,8,839,0,0,0.2760,1,2026-05-01 12:44:16.788+00
1734,6,27,36,1.0000,t,65.50,,12,10,367,0,0,0.3872,0,2026-05-01 12:44:16.788+00
1734,6,23,32,0.3551,f,45.20,,7,6,460,0,0,0.2463,1,2026-05-01 12:44:16.788+00
1734,6,33,22,1.0000,t,69.08,,9,8,421,0,0,0.2940,0,2026-05-01 12:44:16.788+00
1735,7,35,34,1.0000,t,56.51,,11,11,621,0,0,0.3568,1,2026-05-01 12:44:16.788+00
1735,7,36,44,1.0000,t,45.83,,9,9,4,0,0,0.2533,1,2026-05-01 12:44:16.788+00
1735,7,1,4,0.9639,t,44.17,,10,10,0,0,0,0.3187,1,2026-05-01 12:44:16.788+00
1735,7,22,2,1.0000,t,49.25,,9,9,72,0,0,0.3000,1,2026-05-01 12:44:16.788+00
1735,7,28,31,1.0000,t,59.23,,11,9,96,0,0,0.3214,1,2026-05-01 12:44:16.788+00
1735,7,11,12,1.0000,t,47.24,,7,7,509,0,0,0.2667,1,2026-05-01 12:44:16.788+00
1736,8,6,8,1.0000,t,55.06,,11,11,686,0,0,0.3333,1,2026-05-01 12:44:16.788+00
1736,8,31,27,1.0000,t,51.17,,9,9,478,0,0,0.3000,1,2026-05-01 12:44:16.788+00
1736,8,7,10,0.4211,f,38.54,,48,11,742,0,0,0.6954,1,2026-05-01 12:44:16.788+00
1736,8,34,38,1.0000,t,56.63,,9,9,459,0,0,0.3000,1,2026-05-01 12:44:16.788+00
1736,8,23,32,0.4293,t,50.56,,12,11,0,0,0,0.3366,1,2026-05-01 12:44:16.788+00
1736,8,27,36,0.3964,f,58.10,,13,13,598,0,0,0.3910,1,2026-05-01 12:44:16.788+00
1736,8,25,33,1.0000,t,49.98,,9,8,606,0,0,0.2940,1,2026-05-01 12:44:16.788+00
1736,8,20,26,1.0000,t,52.94,,10,10,623,0,0,0.3167,1,2026-05-01 12:44:16.788+00
1736,8,29,11,0.2623,f,47.91,,39,8,375,0,0,0.6092,1,2026-05-01 12:44:16.788+00
1737,9,13,20,1.0000,t,60.08,,10,10,729,0,0,0.3167,0,2026-05-01 12:44:16.788+00
1737,9,16,25,0.3372,f,53.94,,68,7,1098,0,0,0.9321,1,2026-05-01 12:44:16.788+00
1737,9,37,42,1.0000,t,57.48,,13,11,169,0,0,0.3312,1,2026-05-01 12:44:16.788+00
1737,9,19,16,1.0000,t,56.48,,8,8,1040,0,0,0.2833,1,2026-05-01 12:44:16.788+00
1737,9,32,40,0.5116,f,51.77,,11,11,602,0,0,0.3502,1,2026-05-01 12:44:16.788+00
1737,9,3,1,1.0000,t,59.55,,11,10,308,0,0,0.3056,1,2026-05-01 12:44:16.788+00
1737,9,2,9,1.0000,t,58.87,,13,12,697,0,0,0.3645,1,2026-05-01 12:44:16.788+00
1737,9,21,3,1.0000,t,64.68,,12,12,1110,0,0,0.3500,0,2026-05-01 12:44:16.788+00
1737,9,33,22,0.3204,f,68.69,,62,13,963,0,0,0.9478,0,2026-05-01 12:44:16.788+00
1738,10,19,16,1.0000,t,56.87,,15,11,478,0,0,0.3762,1,2026-05-01 12:44:16.788+00
1738,10,8,5,1.0000,t,55.39,,8,8,92,0,0,0.2448,1,2026-05-01 12:44:16.788+00
1738,10,13,20,0.3535,t,58.84,-0.0119,109,11,0,27,0,1.0000,1,2026-05-01 12:44:16.788+00
1738,10,11,12,1.0000,t,62.81,,8,8,436,0,0,0.2833,0,2026-05-01 12:44:16.788+00
1738,10,35,34,0.3667,f,56.23,,13,11,347,0,0,0.3584,1,2026-05-01 12:44:16.788+00
1738,10,23,32,1.0000,t,59.07,,8,8,598,0,0,0.2833,1,2026-05-01 12:44:16.788+00
1738,10,22,2,1.0000,t,61.23,,11,10,5,0,0,0.3274,0,2026-05-01 12:44:16.788+00
1738,10,3,1,1.0000,t,59.36,,12,11,603,0,0,0.4008,1,2026-05-01 12:44:16.788+00
1739,11,25,33,0.2178,f,50.84,,19,6,132,0,0,0.3918,1,2026-05-01 12:44:16.788+00
1739,11,33,22,0.3204,f,51.32,,40,7,44,0,0,0.6242,1,2026-05-01 12:44:16.788+00
1739,11,5,6,1.0000,t,46.95,,8,8,108,0,0,0.2833,1,2026-05-01 12:44:16.788+00
1739,11,4,13,1.0000,t,51.51,,11,10,100,0,0,0.3063,1,2026-05-01 12:44:16.788+00
1739,11,1,4,1.0000,t,56.39,,10,10,65,1,0,0.3198,1,2026-05-01 12:44:16.788+00
1739,11,23,32,0.4420,f,,,8,8,162,0,0,0.2833,0,2026-05-01 12:44:16.788+00
1740,12,16,25,0.5465,f,52.55,,10,9,109,0,0,0.3183,1,2026-05-01 12:44:16.788+00
1740,12,1,4,1.0000,t,61.41,,11,10,888,0,0,0.3274,0,2026-05-01 12:44:16.788+00
1740,12,25,33,1.0000,t,64.50,,8,7,834,0,0,0.2691,0,2026-05-01 12:44:16.788+00
1740,12,19,16,0.3605,f,41.54,,59,5,620,0,0,0.7865,1,2026-05-01 12:44:16.788+00
1740,12,4,13,1.0000,t,61.92,,6,6,680,0,0,0.2453,0,2026-05-01 12:44:16.788+00
